date,service,cost,usage,unit,region,team,project,environment,resource_id
2026-01-13,Secrets Manager,8.6045,55.68,Secrets,us-east-1,data,mobile-api,development,res-721997
2026-01-14,EC2,54.5742,43.94,Hours,eu-west-1,backend,mobile-api,production,i-188895
2026-01-14,EC2,56.592,40.82,Hours,ap-southeast-1,backend,analytics,production,i-319087
2026-01-14,EC2,74.9824,76.16,Hours,us-west-2,infra,platform,production,i-831725
2026-01-14,Lambda,4.5843,3.69,Requests,us-west-2,backend,analytics,development,func-267973
2026-01-14,Lambda,7.097,45.59,Requests,us-east-1,backend,mobile-api,production,func-769175
2026-01-14,Lambda,6.2597,78.61,Requests,ap-southeast-1,frontend,ml-pipeline,production,func-833843
2026-01-14,Lambda,6.7847,91.61,Requests,us-east-1,data,platform,development,func-833340
2026-01-14,S3,16.0776,82.9,GB-Month,eu-west-1,backend,web-app,development,res-378034
2026-01-14,S3,5.6022,25.97,GB-Month,ap-southeast-1,infra,mobile-api,staging,res-219323
2026-01-14,S3,38.1288,29.17,GB-Month,us-east-1,data,mobile-api,production,res-492108
2026-01-14,S3,37.2929,89.73,GB-Month,us-east-1,frontend,web-app,staging,res-569889
2026-01-14,S3,30.5087,28.78,GB-Month,eu-west-1,infra,mobile-api,development,res-149092
2026-01-14,RDS,217.4276,7.31,Hours,us-west-2,backend,ml-pipeline,production,db-494527
2026-01-14,RDS,83.4427,88.53,Hours,eu-west-1,frontend,ml-pipeline,staging,db-659303
2026-01-14,RDS,96.9705,32.01,Hours,eu-west-1,frontend,web-app,development,db-358114
2026-01-14,DynamoDB,74.6693,20.98,WCU-Hours,eu-west-1,frontend,analytics,production,res-499893
2026-01-14,DynamoDB,38.048,70.14,WCU-Hours,us-east-1,backend,platform,production,res-347759
2026-01-14,DynamoDB,60.0922,90.65,WCU-Hours,us-east-1,ml,ml-pipeline,development,res-341898
2026-01-14,DynamoDB,23.3493,59.0,WCU-Hours,us-west-2,ml,web-app,production,res-141083
2026-01-14,CloudWatch,9.7767,65.62,Metrics,us-east-1,data,platform,production,res-458241
2026-01-14,CloudWatch,5.0143,21.36,Metrics,us-west-2,frontend,analytics,staging,res-916744
2026-01-14,CloudWatch,5.4983,53.24,Metrics,eu-west-1,infra,platform,development,res-614801
2026-01-14,CloudWatch,8.2205,35.05,Metrics,eu-west-1,frontend,mobile-api,production,res-553417
2026-01-14,CloudFront,16.2899,82.77,GB,us-west-2,backend,web-app,staging,res-152225
2026-01-14,CloudFront,6.1689,69.34,GB,ap-southeast-1,frontend,platform,production,res-883813
2026-01-14,CloudFront,20.2368,4.73,GB,us-east-1,frontend,platform,production,res-979710
2026-01-14,CloudFront,11.2405,11.5,GB,ap-southeast-1,frontend,web-app,development,res-324552
2026-01-14,EBS,60.3455,67.75,GB-Month,us-west-2,ml,platform,development,res-277089
2026-01-14,EBS,52.8112,76.6,GB-Month,us-west-2,ml,web-app,staging,res-582722
2026-01-14,EBS,42.9598,93.81,GB-Month,ap-southeast-1,infra,mobile-api,development,res-439030
2026-01-14,EKS,88.911,57.23,Hours,us-east-1,ml,web-app,production,cluster-238485
2026-01-14,EKS,146.0787,59.41,Hours,eu-west-1,backend,ml-pipeline,production,cluster-252333
2026-01-14,EKS,93.9175,75.11,Hours,ap-southeast-1,ml,web-app,production,cluster-231174
2026-01-14,EKS,76.6807,86.94,Hours,us-east-1,data,platform,production,cluster-814832
2026-01-14,ElastiCache,28.5863,79.15,Hours,us-east-1,ml,web-app,development,cache-432254
2026-01-14,ElastiCache,32.2828,17.42,Hours,eu-west-1,backend,ml-pipeline,development,cache-604238
2026-01-14,ElastiCache,54.9949,42.3,Hours,ap-southeast-1,ml,mobile-api,staging,cache-692921
2026-01-14,ElastiCache,52.4889,72.07,Hours,eu-west-1,data,platform,production,cache-870838
2026-01-14,Route53,5.033,56.79,Queries,ap-southeast-1,infra,mobile-api,staging,res-947046
2026-01-14,Route53,3.5285,17.27,Queries,ap-southeast-1,frontend,web-app,development,res-794188
2026-01-14,Route53,4.4477,87.28,Queries,ap-southeast-1,infra,ml-pipeline,development,res-590648
2026-01-14,Route53,4.9775,9.13,Queries,us-east-1,data,analytics,staging,res-819481
2026-01-14,SNS,4.5178,79.95,Requests,eu-west-1,frontend,analytics,staging,res-819355
2026-01-14,SNS,1.6122,40.05,Requests,us-east-1,ml,mobile-api,staging,res-664541
2026-01-14,SNS,6.2665,9.04,Requests,us-west-2,backend,ml-pipeline,staging,res-453004
2026-01-14,SQS,4.1964,61.58,Requests,ap-southeast-1,data,mobile-api,development,res-194695
2026-01-14,SQS,1.7883,89.29,Requests,eu-west-1,infra,ml-pipeline,staging,res-695790
2026-01-14,SQS,1.7047,5.73,Requests,us-west-2,frontend,analytics,development,res-202185
2026-01-14,SQS,3.7186,62.14,Requests,ap-southeast-1,backend,web-app,development,res-168115
2026-01-14,SQS,3.7397,17.3,Requests,us-east-1,data,analytics,staging,res-713506
2026-01-14,API Gateway,9.8213,78.67,Requests,us-east-1,frontend,platform,staging,res-154989
2026-01-14,API Gateway,26.6275,65.67,Requests,us-west-2,ml,web-app,staging,res-981266
2026-01-14,API Gateway,3.4642,34.27,Requests,ap-southeast-1,ml,analytics,development,res-465367
2026-01-14,Secrets Manager,6.1818,36.41,Secrets,us-east-1,frontend,analytics,development,res-346978
2026-01-14,Secrets Manager,8.4943,79.82,Secrets,us-west-2,data,analytics,staging,res-479405
2026-01-14,Secrets Manager,6.9239,37.75,Secrets,eu-west-1,data,web-app,production,res-472083
2026-01-14,Secrets Manager,3.8195,75.18,Secrets,us-east-1,infra,analytics,staging,res-572008
2026-01-15,EC2,78.1743,77.57,Hours,eu-west-1,ml,mobile-api,production,i-879427
2026-01-15,EC2,88.2028,46.47,Hours,eu-west-1,frontend,platform,production,i-571249
2026-01-15,EC2,60.6178,99.74,Hours,eu-west-1,data,web-app,production,i-117911
2026-01-15,EC2,58.3883,90.24,Hours,us-west-2,ml,web-app,production,i-906577
2026-01-15,EC2,34.1211,98.88,Hours,us-west-2,backend,platform,staging,i-591182
2026-01-15,Lambda,16.9426,85.12,Requests,us-west-2,ml,platform,staging,func-635799
2026-01-15,Lambda,13.2018,8.05,Requests,eu-west-1,backend,platform,development,func-566311
2026-01-15,Lambda,14.6961,30.24,Requests,eu-west-1,ml,ml-pipeline,production,func-880048
2026-01-15,Lambda,18.0096,16.47,Requests,ap-southeast-1,ml,web-app,development,func-589192
2026-01-15,Lambda,14.8361,67.93,Requests,eu-west-1,ml,mobile-api,staging,func-223830
2026-01-15,S3,37.8244,23.13,GB-Month,ap-southeast-1,infra,web-app,staging,res-573728
2026-01-15,S3,31.6233,4.66,GB-Month,ap-southeast-1,ml,mobile-api,staging,res-651093
2026-01-15,S3,31.8539,92.47,GB-Month,eu-west-1,ml,analytics,production,res-563670
2026-01-15,S3,34.5837,29.22,GB-Month,us-east-1,backend,analytics,staging,res-211833
2026-01-15,S3,30.1481,15.52,GB-Month,us-east-1,frontend,platform,development,res-712460
2026-01-15,RDS,150.612,66.07,Hours,us-west-2,data,mobile-api,staging,db-199569
2026-01-15,RDS,173.7305,30.76,Hours,us-east-1,infra,web-app,development,db-865420
2026-01-15,RDS,142.3682,49.1,Hours,ap-southeast-1,ml,web-app,production,db-667966
2026-01-15,RDS,63.3871,62.9,Hours,us-east-1,frontend,ml-pipeline,production,db-551766
2026-01-15,DynamoDB,20.59,21.07,WCU-Hours,us-east-1,ml,platform,production,res-239922
2026-01-15,DynamoDB,43.2284,11.52,WCU-Hours,ap-southeast-1,data,web-app,staging,res-422974
2026-01-15,DynamoDB,43.5787,47.78,WCU-Hours,us-east-1,data,web-app,staging,res-345551
2026-01-15,CloudWatch,6.9238,30.72,Metrics,ap-southeast-1,data,platform,staging,res-496486
2026-01-15,CloudWatch,12.168,18.38,Metrics,eu-west-1,data,web-app,staging,res-221185
2026-01-15,CloudWatch,9.7165,54.59,Metrics,ap-southeast-1,infra,ml-pipeline,staging,res-139627
2026-01-15,CloudWatch,11.1764,18.08,Metrics,ap-southeast-1,backend,analytics,production,res-275612
2026-01-15,CloudFront,30.5351,13.18,GB,ap-southeast-1,backend,mobile-api,development,res-327068
2026-01-15,CloudFront,7.7549,55.36,GB,us-west-2,data,mobile-api,development,res-449528
2026-01-15,CloudFront,23.5091,26.14,GB,us-east-1,backend,analytics,staging,res-726128
2026-01-15,EBS,34.6896,45.64,GB-Month,us-west-2,ml,web-app,production,res-113919
2026-01-15,EBS,38.3765,13.1,GB-Month,ap-southeast-1,ml,mobile-api,production,res-115773
2026-01-15,EBS,59.1262,25.71,GB-Month,ap-southeast-1,ml,mobile-api,production,res-884414
2026-01-15,EKS,68.7109,65.94,Hours,eu-west-1,ml,mobile-api,development,cluster-294751
2026-01-15,EKS,71.7438,31.3,Hours,us-west-2,backend,mobile-api,production,cluster-777804
2026-01-15,EKS,92.5241,40.8,Hours,us-west-2,frontend,platform,development,cluster-657131
2026-01-15,EKS,110.7525,55.45,Hours,ap-southeast-1,backend,mobile-api,staging,cluster-637493
2026-01-15,EKS,109.718,97.0,Hours,ap-southeast-1,ml,analytics,staging,cluster-707398
2026-01-15,ElastiCache,37.0699,86.01,Hours,us-east-1,data,web-app,production,cache-974001
2026-01-15,ElastiCache,27.054,13.64,Hours,eu-west-1,data,mobile-api,staging,cache-116376
2026-01-15,ElastiCache,19.435,11.22,Hours,ap-southeast-1,ml,ml-pipeline,development,cache-334412
2026-01-15,ElastiCache,36.8895,38.2,Hours,us-east-1,data,analytics,production,cache-605390
2026-01-15,ElastiCache,13.9495,40.01,Hours,us-west-2,ml,web-app,development,cache-909683
2026-01-15,Route53,4.4386,9.94,Queries,us-east-1,ml,ml-pipeline,staging,res-967133
2026-01-15,Route53,5.8235,8.24,Queries,ap-southeast-1,frontend,mobile-api,staging,res-538925
2026-01-15,Route53,2.9628,28.79,Queries,us-east-1,ml,web-app,development,res-145359
2026-01-15,Route53,4.5443,83.88,Queries,eu-west-1,backend,mobile-api,staging,res-754400
2026-01-15,Route53,5.4382,17.24,Queries,us-east-1,backend,mobile-api,production,res-731152
2026-01-15,SNS,0.6943,89.33,Requests,ap-southeast-1,backend,mobile-api,development,res-484066
2026-01-15,SNS,0.6923,16.31,Requests,us-west-2,backend,ml-pipeline,development,res-112535
2026-01-15,SNS,3.8612,48.92,Requests,eu-west-1,infra,web-app,development,res-844625
2026-01-15,SNS,3.1989,55.24,Requests,us-west-2,backend,ml-pipeline,production,res-516411
2026-01-15,SQS,5.522,97.14,Requests,us-east-1,backend,analytics,development,res-670192
2026-01-15,SQS,1.3921,41.85,Requests,eu-west-1,data,platform,staging,res-982721
2026-01-15,SQS,5.1139,84.12,Requests,ap-southeast-1,ml,analytics,production,res-166549
2026-01-15,API Gateway,4.458,83.46,Requests,us-west-2,backend,analytics,development,res-802228
2026-01-15,API Gateway,15.3427,96.89,Requests,us-east-1,infra,platform,development,res-571402
2026-01-15,API Gateway,19.5522,54.73,Requests,us-west-2,frontend,mobile-api,development,res-866582
2026-01-15,API Gateway,4.0884,81.2,Requests,eu-west-1,infra,ml-pipeline,production,res-173564
2026-01-15,Secrets Manager,9.398,20.38,Secrets,eu-west-1,infra,web-app,development,res-748300
2026-01-15,Secrets Manager,8.128,34.78,Secrets,eu-west-1,data,web-app,staging,res-223523
2026-01-15,Secrets Manager,7.6676,38.69,Secrets,us-west-2,frontend,platform,staging,res-890516
2026-01-16,EC2,98.0705,56.12,Hours,eu-west-1,frontend,analytics,development,i-413151
2026-01-16,EC2,30.708,12.49,Hours,eu-west-1,backend,web-app,production,i-273434
2026-01-16,EC2,90.4461,53.59,Hours,us-east-1,frontend,ml-pipeline,production,i-206023
2026-01-16,EC2,75.6189,17.22,Hours,us-west-2,data,platform,production,i-456968
2026-01-16,EC2,51.2771,11.38,Hours,us-east-1,ml,ml-pipeline,staging,i-197050
2026-01-16,Lambda,19.6482,11.12,Requests,us-east-1,data,mobile-api,production,func-503390
2026-01-16,Lambda,6.6631,7.59,Requests,us-east-1,data,analytics,development,func-855974
2026-01-16,Lambda,15.6944,71.92,Requests,us-west-2,data,ml-pipeline,development,func-956507
2026-01-16,Lambda,16.619,76.71,Requests,us-east-1,infra,platform,production,func-291022
2026-01-16,Lambda,5.2878,78.63,Requests,eu-west-1,ml,platform,staging,func-362654
2026-01-16,S3,56.1923,85.85,GB-Month,us-west-2,infra,mobile-api,development,res-516739
2026-01-16,S3,42.8943,4.41,GB-Month,ap-southeast-1,backend,analytics,production,res-418685
2026-01-16,S3,33.0537,54.7,GB-Month,ap-southeast-1,backend,mobile-api,staging,res-611460
2026-01-16,RDS,63.0455,55.14,Hours,ap-southeast-1,infra,web-app,production,db-140707
2026-01-16,RDS,163.4175,78.12,Hours,us-east-1,ml,ml-pipeline,production,db-138508
2026-01-16,RDS,227.6736,31.17,Hours,eu-west-1,backend,analytics,development,db-756354
2026-01-16,DynamoDB,26.7583,42.03,WCU-Hours,us-east-1,backend,web-app,staging,res-966390
2026-01-16,DynamoDB,75.8684,38.2,WCU-Hours,eu-west-1,backend,analytics,production,res-438894
2026-01-16,DynamoDB,37.6879,48.63,WCU-Hours,us-east-1,data,mobile-api,staging,res-367253
2026-01-16,CloudWatch,4.7868,99.97,Metrics,ap-southeast-1,frontend,mobile-api,staging,res-946800
2026-01-16,CloudWatch,11.7617,54.74,Metrics,eu-west-1,infra,ml-pipeline,development,res-999185
2026-01-16,CloudWatch,14.4313,28.28,Metrics,eu-west-1,data,platform,staging,res-425214
2026-01-16,CloudFront,34.6853,38.75,GB,ap-southeast-1,frontend,web-app,development,res-710076
2026-01-16,CloudFront,42.7886,5.51,GB,ap-southeast-1,data,web-app,development,res-572080
2026-01-16,CloudFront,33.1607,65.34,GB,ap-southeast-1,infra,mobile-api,development,res-823688
2026-01-16,EBS,18.8031,85.56,GB-Month,eu-west-1,frontend,web-app,staging,res-682655
2026-01-16,EBS,6.0744,98.02,GB-Month,us-east-1,infra,mobile-api,development,res-871201
2026-01-16,EBS,8.5746,38.27,GB-Month,us-west-2,infra,mobile-api,staging,res-466051
2026-01-16,EBS,29.5195,51.03,GB-Month,eu-west-1,infra,platform,staging,res-892347
2026-01-16,EBS,19.6088,46.28,GB-Month,ap-southeast-1,data,ml-pipeline,production,res-407495
2026-01-16,EKS,138.0077,14.94,Hours,us-west-2,ml,ml-pipeline,development,cluster-690037
2026-01-16,EKS,128.3188,88.12,Hours,us-west-2,frontend,web-app,development,cluster-583986
2026-01-16,EKS,110.4177,57.38,Hours,ap-southeast-1,data,mobile-api,development,cluster-686947
2026-01-16,EKS,91.5689,64.32,Hours,ap-southeast-1,data,analytics,staging,cluster-635539
2026-01-16,ElastiCache,40.6716,36.25,Hours,eu-west-1,ml,ml-pipeline,production,cache-494788
2026-01-16,ElastiCache,54.6222,44.09,Hours,us-west-2,data,analytics,development,cache-980496
2026-01-16,ElastiCache,49.2492,69.95,Hours,us-west-2,data,platform,production,cache-353833
2026-01-16,Route53,1.0429,39.6,Queries,ap-southeast-1,frontend,platform,production,res-337902
2026-01-16,Route53,2.9979,66.89,Queries,eu-west-1,infra,mobile-api,production,res-889241
2026-01-16,Route53,2.132,38.1,Queries,us-west-2,data,ml-pipeline,development,res-481812
2026-01-16,Route53,2.0729,21.61,Queries,eu-west-1,infra,analytics,production,res-989624
2026-01-16,Route53,2.971,70.91,Queries,us-east-1,backend,analytics,staging,res-738633
2026-01-16,SNS,5.7775,43.39,Requests,ap-southeast-1,ml,mobile-api,production,res-644129
2026-01-16,SNS,5.4047,72.26,Requests,us-west-2,frontend,analytics,staging,res-589520
2026-01-16,SNS,3.6529,60.69,Requests,us-east-1,ml,web-app,production,res-127933
2026-01-16,SQS,4.8983,20.41,Requests,us-east-1,data,web-app,production,res-902814
2026-01-16,SQS,3.063,5.02,Requests,us-east-1,ml,platform,staging,res-871899
2026-01-16,SQS,1.6742,82.51,Requests,ap-southeast-1,ml,ml-pipeline,development,res-523923
2026-01-16,SQS,0.9903,96.58,Requests,ap-southeast-1,frontend,analytics,staging,res-653909
2026-01-16,SQS,4.6286,34.09,Requests,us-east-1,ml,platform,development,res-939473
2026-01-16,API Gateway,18.3319,6.07,Requests,us-west-2,backend,ml-pipeline,development,res-589545
2026-01-16,API Gateway,13.2258,3.67,Requests,us-east-1,ml,web-app,production,res-849851
2026-01-16,API Gateway,7.5525,75.83,Requests,ap-southeast-1,ml,platform,production,res-487951
2026-01-16,API Gateway,10.3925,64.37,Requests,us-east-1,backend,analytics,staging,res-995528
2026-01-16,Secrets Manager,5.861,85.18,Secrets,ap-southeast-1,data,web-app,staging,res-533922
2026-01-16,Secrets Manager,8.3175,10.68,Secrets,us-west-2,infra,web-app,production,res-762640
2026-01-16,Secrets Manager,8.1101,64.19,Secrets,us-west-2,data,web-app,production,res-769603
2026-01-17,EC2,76.5927,67.07,Hours,us-east-1,infra,mobile-api,production,i-409400
2026-01-17,EC2,42.4852,77.96,Hours,us-west-2,frontend,web-app,staging,i-822309
2026-01-17,EC2,122.8437,24.61,Hours,us-east-1,infra,mobile-api,development,i-106737
2026-01-17,EC2,49.2342,58.77,Hours,ap-southeast-1,infra,web-app,staging,i-289887
2026-01-17,Lambda,30.2821,76.55,Requests,us-east-1,infra,ml-pipeline,development,func-292600
2026-01-17,Lambda,29.4451,27.19,Requests,us-east-1,backend,web-app,staging,func-878561
2026-01-17,Lambda,22.1291,82.7,Requests,us-west-2,infra,analytics,development,func-117270
2026-01-17,S3,35.753,80.05,GB-Month,us-west-2,frontend,platform,production,res-536270
2026-01-17,S3,35.0618,44.65,GB-Month,ap-southeast-1,frontend,mobile-api,development,res-433770
2026-01-17,S3,49.0704,12.63,GB-Month,us-west-2,frontend,analytics,production,res-920587
2026-01-17,RDS,69.4867,5.23,Hours,us-west-2,ml,ml-pipeline,production,db-912470
2026-01-17,RDS,38.4031,41.05,Hours,eu-west-1,data,platform,production,db-570092
2026-01-17,RDS,110.4228,7.74,Hours,us-west-2,frontend,platform,staging,db-959237
2026-01-17,RDS,31.3439,89.88,Hours,us-east-1,infra,mobile-api,production,db-347296
2026-01-17,RDS,43.2487,10.66,Hours,ap-southeast-1,frontend,mobile-api,development,db-919672
2026-01-17,DynamoDB,40.3764,47.49,WCU-Hours,ap-southeast-1,infra,web-app,production,res-824840
2026-01-17,DynamoDB,58.1634,66.67,WCU-Hours,us-east-1,ml,ml-pipeline,development,res-483546
2026-01-17,DynamoDB,16.8156,57.89,WCU-Hours,eu-west-1,infra,platform,staging,res-716355
2026-01-17,CloudWatch,7.6281,10.83,Metrics,eu-west-1,frontend,platform,staging,res-432542
2026-01-17,CloudWatch,2.5044,62.29,Metrics,ap-southeast-1,ml,web-app,production,res-575890
2026-01-17,CloudWatch,6.3301,74.31,Metrics,ap-southeast-1,infra,analytics,staging,res-677331
2026-01-17,CloudWatch,4.0721,95.67,Metrics,us-east-1,ml,ml-pipeline,production,res-157596
2026-01-17,CloudFront,37.1669,45.81,GB,ap-southeast-1,data,platform,staging,res-952166
2026-01-17,CloudFront,6.7938,29.91,GB,eu-west-1,data,mobile-api,staging,res-332828
2026-01-17,CloudFront,14.8497,18.1,GB,eu-west-1,infra,web-app,staging,res-155983
2026-01-17,EBS,42.277,47.49,GB-Month,us-west-2,backend,mobile-api,production,res-570234
2026-01-17,EBS,45.2759,83.45,GB-Month,eu-west-1,infra,analytics,staging,res-256550
2026-01-17,EBS,26.1319,16.53,GB-Month,us-east-1,infra,mobile-api,staging,res-756910
2026-01-17,EBS,45.2812,66.59,GB-Month,ap-southeast-1,infra,web-app,development,res-283074
2026-01-17,EKS,198.4589,58.18,Hours,eu-west-1,backend,mobile-api,development,cluster-212635
2026-01-17,EKS,172.807,44.42,Hours,eu-west-1,frontend,ml-pipeline,production,cluster-572136
2026-01-17,EKS,99.1898,58.9,Hours,eu-west-1,infra,ml-pipeline,development,cluster-218780
2026-01-17,ElastiCache,39.9434,61.46,Hours,ap-southeast-1,frontend,platform,development,cache-520176
2026-01-17,ElastiCache,28.9166,85.85,Hours,us-east-1,infra,web-app,staging,cache-395116
2026-01-17,ElastiCache,35.5121,44.9,Hours,us-west-2,data,analytics,staging,cache-742777
2026-01-17,ElastiCache,36.5864,70.32,Hours,us-east-1,frontend,web-app,production,cache-797276
2026-01-17,ElastiCache,34.2576,84.6,Hours,ap-southeast-1,backend,analytics,development,cache-736589
2026-01-17,Route53,2.3636,6.06,Queries,us-west-2,backend,analytics,development,res-489381
2026-01-17,Route53,4.3899,94.53,Queries,us-west-2,infra,ml-pipeline,production,res-652855
2026-01-17,Route53,4.599,12.1,Queries,eu-west-1,backend,web-app,staging,res-724997
2026-01-17,Route53,5.2609,53.21,Queries,us-west-2,ml,mobile-api,production,res-325717
2026-01-17,Route53,5.2163,47.26,Queries,us-east-1,ml,platform,staging,res-829589
2026-01-17,SNS,3.5225,34.25,Requests,us-west-2,infra,mobile-api,staging,res-413917
2026-01-17,SNS,3.2343,84.2,Requests,us-east-1,backend,web-app,development,res-657392
2026-01-17,SNS,3.3407,8.89,Requests,ap-southeast-1,data,platform,production,res-480750
2026-01-17,SNS,3.0875,14.84,Requests,us-west-2,infra,web-app,development,res-671985
2026-01-17,SQS,2.7221,93.96,Requests,ap-southeast-1,frontend,mobile-api,production,res-861366
2026-01-17,SQS,3.7301,30.12,Requests,eu-west-1,frontend,platform,production,res-227643
2026-01-17,SQS,4.7878,75.22,Requests,us-east-1,backend,platform,development,res-209224
2026-01-17,SQS,0.6086,89.15,Requests,us-east-1,frontend,analytics,development,res-518859
2026-01-17,SQS,1.0134,85.49,Requests,us-east-1,backend,analytics,development,res-986220
2026-01-17,API Gateway,10.2824,34.54,Requests,eu-west-1,ml,mobile-api,production,res-647349
2026-01-17,API Gateway,8.6347,52.05,Requests,us-east-1,infra,mobile-api,production,res-459520
2026-01-17,API Gateway,16.8583,13.55,Requests,ap-southeast-1,ml,web-app,production,res-828924
2026-01-17,API Gateway,9.5846,14.58,Requests,us-west-2,backend,platform,development,res-844870
2026-01-17,Secrets Manager,6.471,35.81,Secrets,us-east-1,data,web-app,development,res-940464
2026-01-17,Secrets Manager,1.3708,41.34,Secrets,us-west-2,data,ml-pipeline,production,res-456016
2026-01-17,Secrets Manager,1.6339,36.04,Secrets,us-east-1,backend,platform,development,res-622118
2026-01-17,Secrets Manager,5.9795,54.12,Secrets,us-east-1,frontend,mobile-api,development,res-795031
2026-01-17,Secrets Manager,5.6002,15.08,Secrets,eu-west-1,frontend,ml-pipeline,development,res-703794
2026-01-18,EC2,71.4259,27.58,Hours,us-west-2,frontend,mobile-api,staging,i-790495
2026-01-18,EC2,43.8556,66.17,Hours,us-east-1,backend,mobile-api,development,i-531779
2026-01-18,EC2,96.0765,37.58,Hours,eu-west-1,infra,mobile-api,staging,i-236036
2026-01-18,EC2,52.6801,20.87,Hours,eu-west-1,infra,platform,staging,i-430383
2026-01-18,EC2,99.0061,94.12,Hours,us-west-2,infra,web-app,staging,i-602807
2026-01-18,Lambda,5.4736,67.62,Requests,us-west-2,infra,web-app,production,func-636752
2026-01-18,Lambda,10.5485,52.11,Requests,eu-west-1,frontend,ml-pipeline,staging,func-604086
2026-01-18,Lambda,6.0086,44.68,Requests,ap-southeast-1,backend,web-app,development,func-919462
2026-01-18,Lambda,6.4952,71.73,Requests,ap-southeast-1,backend,mobile-api,production,func-578528
2026-01-18,Lambda,6.761,77.92,Requests,us-west-2,ml,web-app,development,func-849690
2026-01-18,S3,18.353,64.12,GB-Month,us-east-1,backend,mobile-api,development,res-692879
2026-01-18,S3,19.485,30.12,GB-Month,us-east-1,backend,ml-pipeline,staging,res-648588
2026-01-18,S3,26.4267,85.07,GB-Month,eu-west-1,infra,analytics,development,res-111839
2026-01-18,S3,24.1335,42.28,GB-Month,eu-west-1,ml,ml-pipeline,staging,res-730739
2026-01-18,S3,28.4014,63.6,GB-Month,us-west-2,backend,ml-pipeline,development,res-279923
2026-01-18,RDS,118.5646,85.97,Hours,ap-southeast-1,frontend,web-app,development,db-127396
2026-01-18,RDS,70.1441,34.57,Hours,ap-southeast-1,ml,web-app,staging,db-101707
2026-01-18,RDS,79.94,84.84,Hours,us-west-2,frontend,platform,development,db-632046
2026-01-18,RDS,171.045,43.6,Hours,ap-southeast-1,ml,analytics,development,db-573353
2026-01-18,DynamoDB,13.5757,55.58,WCU-Hours,us-west-2,data,ml-pipeline,production,res-174331
2026-01-18,DynamoDB,68.9222,32.35,WCU-Hours,eu-west-1,frontend,mobile-api,development,res-106031
2026-01-18,DynamoDB,27.9762,8.09,WCU-Hours,us-west-2,data,ml-pipeline,development,res-639686
2026-01-18,CloudWatch,5.6972,72.77,Metrics,eu-west-1,ml,mobile-api,production,res-940970
2026-01-18,CloudWatch,7.0374,69.05,Metrics,us-east-1,infra,platform,production,res-821363
2026-01-18,CloudWatch,4.7827,19.26,Metrics,us-west-2,ml,ml-pipeline,production,res-613703
2026-01-18,CloudWatch,8.1212,49.79,Metrics,us-west-2,ml,analytics,production,res-758437
2026-01-18,CloudWatch,2.7972,48.58,Metrics,ap-southeast-1,backend,platform,development,res-592280
2026-01-18,CloudFront,8.9081,7.12,GB,us-east-1,infra,mobile-api,staging,res-431057
2026-01-18,CloudFront,39.5233,70.75,GB,us-west-2,ml,mobile-api,production,res-750969
2026-01-18,CloudFront,20.1312,79.59,GB,eu-west-1,frontend,analytics,development,res-561177
2026-01-18,EBS,41.7576,42.31,GB-Month,eu-west-1,infra,mobile-api,staging,res-883050
2026-01-18,EBS,47.9098,24.17,GB-Month,eu-west-1,ml,platform,production,res-111067
2026-01-18,EBS,38.8211,65.15,GB-Month,us-east-1,infra,web-app,development,res-874050
2026-01-18,EBS,45.5917,29.49,GB-Month,eu-west-1,ml,ml-pipeline,development,res-802450
2026-01-18,EKS,66.9097,27.12,Hours,us-west-2,backend,analytics,development,cluster-949943
2026-01-18,EKS,139.0823,86.73,Hours,ap-southeast-1,infra,analytics,production,cluster-583267
2026-01-18,EKS,103.0281,95.15,Hours,eu-west-1,frontend,analytics,production,cluster-374898
2026-01-18,EKS,93.9268,94.42,Hours,us-east-1,frontend,platform,production,cluster-934358
2026-01-18,ElastiCache,23.2498,44.97,Hours,ap-southeast-1,infra,analytics,production,cache-318003
2026-01-18,ElastiCache,97.8467,82.56,Hours,eu-west-1,ml,platform,staging,cache-145807
2026-01-18,ElastiCache,56.898,5.7,Hours,us-east-1,data,analytics,development,cache-809217
2026-01-18,Route53,4.4404,90.39,Queries,us-east-1,data,web-app,staging,res-268575
2026-01-18,Route53,5.0905,99.88,Queries,us-west-2,data,ml-pipeline,production,res-607376
2026-01-18,Route53,1.8515,19.12,Queries,us-west-2,ml,web-app,production,res-993536
2026-01-18,Route53,1.0398,88.44,Queries,us-east-1,data,mobile-api,staging,res-478738
2026-01-18,Route53,4.0932,69.98,Queries,ap-southeast-1,infra,ml-pipeline,staging,res-664106
2026-01-18,SNS,2.6675,6.98,Requests,us-east-1,frontend,mobile-api,production,res-727973
2026-01-18,SNS,0.9545,99.75,Requests,eu-west-1,frontend,analytics,staging,res-270463
2026-01-18,SNS,3.1577,74.1,Requests,us-east-1,frontend,web-app,development,res-735264
2026-01-18,SNS,1.1935,79.94,Requests,us-east-1,ml,web-app,staging,res-170573
2026-01-18,SQS,2.8959,88.79,Requests,ap-southeast-1,frontend,analytics,staging,res-470862
2026-01-18,SQS,4.832,19.16,Requests,eu-west-1,ml,platform,development,res-321575
2026-01-18,SQS,2.5135,1.42,Requests,us-west-2,frontend,web-app,development,res-748901
2026-01-18,SQS,1.0409,50.99,Requests,us-west-2,infra,platform,production,res-874471
2026-01-18,SQS,2.3198,11.08,Requests,us-east-1,frontend,platform,development,res-686286
